text,category
Is it free for top ups?,top_up_by_card_charge
"Looks like my card payment was duplicated after all. I went to pay at the store earlier, got declined once, second time it works. App still stays pending for one of the payments. Can you please remove one of them as it's wrong and clearly was declined?",transaction_charged_twice
What is the most amount of disposable cards allowable?,disposable_card_limits
I used my card top-up but all of the money is missing.,topping_up_by_card
Is there a transaction limit for a disposable card?,disposable_card_limits
I am entering my passcode but getting an error.,passcode_forgotten
My ATM withdrawal is taking forever,pending_cash_withdrawal
Can I transfer my salary if its in GBP?,receiving_money
Questionable transactions on my account.,compromised_card
What source do my fund come from?,verify_source_of_funds
I am very upset that i went to use my new card today and it kept getting declined. Why is this happening and what do I do to not have it declined?,declined_card_payment
I am having problems with my contactless.,contactless_not_working
Is it possible to hold money in multiple currencies?,fiat_currency_support
"I attempted to top-up with my card this morning, but the transaction was unsuccessful. I received the card two days ago and was successful using it previously. Could you please help me?",top_up_failed
My salary comes in GBP can I change my options somewhere?,receiving_money
Can you make sure I get a MasterCard and not a Visa?,visa_or_mastercard
Which type of card will I receive?,visa_or_mastercard
"Can you check about unauthorized use of my card, I think someone is using mine without my knowledge?",compromised_card
Will I get charged fees when I add money with an international card?,top_up_by_card_charge
What do i do if the exchange rate was wrong for the item i bought overseas?,card_payment_wrong_exchange_rate
After my card expires what should I do?,card_about_to_expire
i need help. I updated my balance with a check yesterday and Im not seeing it. Can you look at my account to see what went wrong?,balance_not_updated_after_cheque_or_cash_deposit
At which ATMs can I use this card?,atm_support
Are there virtual disposable cards?,get_disposable_virtual_card
I cannot activate my card.,activate_my_card
This disposable virtual card is not working.,virtual_card_not_working
What is this witdrawal,cash_withdrawal_not_recognised
What to do if my card has been used without my permission?,compromised_card
Can I withdraw money in my hometown currency while on holiday without any additional fees?,wrong_exchange_rate_for_cash_withdrawal
The money disappeared when I tried to use my card to top up.,topping_up_by_card
How do you do currency exchanges?,exchange_rate
How long does it take for a refund to appear?,Refund_not_showing_up
Explain why my top up would be reverted.,top_up_reverted
I was charged a fee with my cash withdrawal that I shouldn't have been charged.,cash_withdrawal_charge
Why do I need to verify my account?,why_verify_identity
How do I set up my card PIN?,get_physical_card
How do you Top Up on the apple watch?,apple_pay_or_google_pay
I have kids and I'm curious at what age could they start to use your service.,age_limit
I took out some cash from the ATM but it is still showing the transaction is pending.,pending_cash_withdrawal
"I need to activate my card, how is that done?",activate_my_card
The exchange rate from my card payment isn't right.,card_payment_wrong_exchange_rate
There is a duplicate payment on my card. Why?,transaction_charged_twice
Where can I find out where my funds came from?,verify_source_of_funds
Can my salary be received here?,receiving_money
my phone has been stolen by someone,lost_or_stolen_phone
I have a direct debit on my records that is strange and I need help.,direct_debit_payment_not_recognised
What happens when my card expires?,card_about_to_expire
"I need to transfer some money, can I use my credit card?",topping_up_by_card
My card is about to expire.  How do I get a new card?,card_about_to_expire
How does the exchange rate work on this app?,exchange_rate
I need to verify the source of funds.,verify_source_of_funds
I can't get the virtual card to work,virtual_card_not_working
When can I expect my card to arrive?,card_delivery_estimate
Do you ship your cards anywhere?,order_physical_card
Can I transfer money using the SWIFT service?,top_up_by_bank_transfer_charge
"I really wanted to buy something online but seems the card is not working as the payment suddenly came back! What's going on here, I've been trying for a good week or two.",reverted_card_payment?
Are there any charges for top ups?,top_up_by_card_charge
Do the disposable cards have any restrictions on them?,disposable_card_limits
I would like to track the card you sent to me.,card_arrival
Why would my card payment not work?,declined_card_payment
"I have been double charged for a couple of things this week, and would appreciate a refund for the duplicate charges.",transaction_charged_twice
Why was my card charged when topping off my balance but it's not showing up in my wallet balance?,topping_up_by_card
I purchased something abroad and the incorrect exchange rate was applied.,card_payment_wrong_exchange_rate
Is there a fee for adding funds with a credit card?,top_up_by_card_charge
Why am I still not able to see the money I deposited a week ago? This is urgent!!,balance_not_updated_after_cheque_or_cash_deposit
Which establishments will accept my card?,card_acceptance
Does transferring money have a fee?,transfer_fee_charged
Who accepts the card?,card_acceptance
Why was there an extra charge because I used my card to pay?,card_payment_fee_charged
What if I need my salary in another currency?,receiving_money
What is my money worth in other countries?,exchange_rate
My card has been lost / stolen,lost_or_stolen_card
The wrong exchange rate was used when I purchased an item.,card_payment_wrong_exchange_rate
What steps do I need to take for the identity checking process?,verify_my_identity
Will there be a charge for exchanging foreign currency?,exchange_charge
Why did the ATM give me less money than what I requested?,wrong_amount_of_cash_received
Can I directly deposit my salary to this account?,receiving_money
How long is delivery to the US?,card_delivery_estimate
How can I transfer money into my account?,transfer_into_account
"I was trying to use my card and it was declined, when I tried to find out what happened I found cash withdraw for $500 that I didn't do.  Can you please help figure this out?",cash_withdrawal_not_recognised
I don't think my top up worked,top_up_failed
I found my lost card. Am I still able to use it?,card_linking
Are cards issued to people living in the US?,country_support
How old does my daughter have to be to open an account?,age_limit
Can I use American express with apple pay? Why does it make my top up not work?,apple_pay_or_google_pay
"I thought transfers were free, why was I charged?",transfer_fee_charged
I can't find my PIN anywhere.,get_physical_card
I can't seem to be able to use my card,card_not_working
My top-up has been reverted and I would like to know why.,top_up_reverted
The card payment I attempted to make failed.,declined_card_payment
I don't know my password anymore.,passcode_forgotten
How come my card doesn't work anymore?,card_not_working
"I made a purchase this morning, and it is showing as pending.",pending_card_payment
"I need to transfer money into my account, HOW?",transfer_into_account
"Help me please, I need to top up cash.",top_up_by_cash_or_cheque
I need to change my personal details in my account.,edit_personal_details
Can you tell me how many currencies I can hold?,fiat_currency_support
I can't use the app.  My phone is lost at the hotel.,lost_or_stolen_phone
"As advised by you, i requested seller to refund my money. A week has passed but i haven't got any update from seller. Please track the refund with the seller.",Refund_not_showing_up
"I live in America, but I would like a card.",country_support
"This past holiday I made a withdraw at the ATM machine, and it seems I've been charged too much.",wrong_exchange_rate_for_cash_withdrawal
Can you tell me where  can change my PIN?,change_pin
What do you charge to top up US cards?,top_up_by_card_charge
Please help me delete this account.,terminate_account
Why would my top up be reverted?,top_up_reverted
Can you tell me about the exchange fee?,exchange_charge
The cheque I deposited isn't showing in my account,balance_not_updated_after_cheque_or_cash_deposit
How long do deposits take to appear? I've been waiting for more than a week and need the money!,balance_not_updated_after_cheque_or_cash_deposit
How much can I top up in a day?,top_up_limits
"How do I see what fees I am supposed to be charged on my account? I've noticed fees on some transactions, but not on others. This is very confusing and I cannot find a pattern to what I am being charged?",card_payment_fee_charged
My card payment is being declined and I've tried several times.,declined_card_payment
Can I add money to my card automatically during a trip?,automatic_top_up
Why do I see extra charges for withdrawing my money?,cash_withdrawal_charge
Can I pay with my card anywhere?,card_acceptance
Can you tell me why I can't make any transactions?,card_not_working
How long is a delivery to the US?,card_delivery_estimate
Which currencies do you handle?,supported_cards_and_currencies
I have some transactions on my account I did not make. Can you cancel my card and prevent further use.,compromised_card
"With this app, will I be able to exchange currency?",exchange_via_app
My top-up was rejected,top_up_failed
I can't seem to use my card. Can you help?,card_not_working
My top-up is taking a while to process!,pending_top_up
I need a refund for something I bought.,request_refund
"Hello. I looked at my account and see that a transaction I tried to do is pending, but I did not complete that transaction. When I was at the ATM, the machine declined my card. Can you make sure that transaction does not go through because I definitely did not receive the money.",pending_cash_withdrawal
I cancelled my card payment,reverted_card_payment?
You can use it anywhere that accepts Mastercard.,card_acceptance
Is my top up not working?,pending_top_up
"for god sake, just delete my account i am sick of this",terminate_account
What should I do?  My card has been stolen!,lost_or_stolen_card
If I have a physical card can I link it?,card_linking
What documents are required for proof of identity?,verify_my_identity
Your exchange rate was off.  I was charged extra on my payment that I made last Saturday.,card_payment_wrong_exchange_rate
How do I track the card you sent me?,card_arrival
"I'm locked out of my account as I can't remember my code, what do I do now?",passcode_forgotten
passcode retrieval,passcode_forgotten
Are you going to charge me to collect the money?,top_up_by_bank_transfer_charge
Do top-up limits exist?,top_up_limits
Can you tell me the ATMs I can use with my card?,atm_support
How are the exchange rates determined?,exchange_rate
With my credit card i would like to transfer money.,topping_up_by_card
What countries do you operate in?,country_support
Why would you decline my card?,declined_card_payment
My app shows cash I didn't get.,cash_withdrawal_not_recognised
I need to renew a card that's about to expire,card_about_to_expire
What is the time frame for european transfers?,transfer_timing
Is there a number to call to get my pin unblocked?,pin_blocked
I made a transfer but my balance hasn't been updated,balance_not_updated_after_bank_transfer
What should I do once my card expires?,card_about_to_expire
My payment is in the app but hasn't gone through yet,pending_card_payment
How come my transfer got declined,declined_transfer
How can I change my password?,passcode_forgotten
I can't remember my password.,passcode_forgotten
What should I do if I have used all of my PIN tries?,pin_blocked
I tried my PIN too many times and now my card won't work!,pin_blocked
Why would my card payment be cancelled?,reverted_card_payment?
I CAN NOT FIND THE TOP-UP VERIFICATION CODE.,verify_top_up
Can I use my Apple Watch to pay for gas?,apple_pay_or_google_pay
"Help, my phone was stolen, please advise!",lost_or_stolen_phone
How do I use American express to top up my account?,supported_cards_and_currencies
"how many virtual cards can i have, i want 8",getting_virtual_card
Where will I get my card?,order_physical_card
Can I use my bank account to send me more money?,transfer_into_account
I think you reverted my top up.,top_up_reverted
I'm trying to purchase a flat but i need my first payment for my mortgage to go through first. I keep getting an error. I'm not sure what is going on but i need help making this transfer.,failed_transfer
Show me the amount of transactions I can do with a disposable card.,disposable_card_limits
The app does not recognize who I am.,unable_to_verify_identity
When will my deposit be processed?,balance_not_updated_after_cheque_or_cash_deposit
I entered the pin incorrectly too many times and now it is blocked. Can you help?,pin_blocked
What kind of costs are involved for exchanging currency?,exchange_charge
I didn't see any reason why my transfer was declined. What gives?,declined_transfer
How do I complete the ID check?,verify_my_identity
"What is this card payment, I do not recognize it.",card_payment_not_recognised
It appears my transfer was declined.,declined_transfer
"If I want a friend to top off my account, can they?",topping_up_by_card
what are the reasons I have to proof my identity to you?,why_verify_identity
How do I change my passcode?,passcode_forgotten
What should I do after I've moved and need to update my personal details?,edit_personal_details
My product was faulty.,request_refund
How old do you need to be to have an account?,age_limit
I received the wrong exchange rate for an item i bought.,card_payment_wrong_exchange_rate
There is unexpected money in my account.,cash_withdrawal_not_recognised
"What does it mean when a transfer is ""pending""?",pending_transfer
"I haven't received my virtual card yet, do yo know why?",getting_virtual_card
Do I need to convert my currency from GBP before transferring?,receiving_money
After I used my card I saw I was charged a fee for using it,card_payment_fee_charged
My card is about to expire.  Are there any costs with a replacement card?  How quick do you mail it to me?,card_about_to_expire
Is exchanging currencies a feature of the app?,exchange_via_app
Why are there multiple transactions showing for one purchase?,transaction_charged_twice
My card wants to be topped what do you guys support?,supported_cards_and_currencies
Why do you keep declining my transfers? it's always been working really well so far but when I tried to buy something just now the card got declined . I tried couple of times already  but same thing is happening .,declined_transfer
How do I use a check to top up?,top_up_by_cash_or_cheque
How can my friend give me money?,receiving_money
Where do I go to reset the passcode?,passcode_forgotten
How do I know if my top up worked?,top_up_failed
Can i use this card at any store?,card_acceptance
"i've waited 2 days for a transfer to reach a retailers account, am i going to have to wait longer.",transfer_not_received_by_recipient
I need assistance activating my card?,activate_my_card
Show me how to verify my identity?,verify_my_identity
"I requested a refund from a merchant a while ago, and upon repeatedly checking my statement, the merchant has yet to refund me my money.  I don't know what's going on, or why the money is getting into my account--could you please help?",Refund_not_showing_up
How do I stop fraud to my account?,compromised_card
I tried using my credit card with top up but it didn't work! I thought it was supposed to?,top_up_failed
Why was there a fee on my cash withdrawal?,cash_withdrawal_charge
Is there a fee for a SEPA transfer,top_up_by_bank_transfer_charge
"I just saw some charges on my card from the past days that I dont recognize, I need to freeze the card asap! Will I be able to get my money back?",card_payment_not_recognised
Can I cancel an order if I haven't received the item yet? And how can I get my money back? Please help. Thanks.,request_refund
Whats types of currency can I exchange?,exchange_via_app
How do I go about verifying the top-up card?,verify_top_up
Can I add a card that I just found (again) to the app?,card_linking
My pin isn't here yet,get_physical_card
"My transfer was declined, why is that?",declined_transfer
What do I do if I do not recognise a cash withdrawal?,cash_withdrawal_not_recognised
Why am I not allowed to add a certain beneficiary?,beneficiary_not_allowed
What are the details of disposable card limitations?,disposable_card_limits
I think a fee was applied for paying with a card.,card_payment_fee_charged
I want to inactivate my account.,terminate_account
How often am I able to top-up?,top_up_limits
What is the estimated wait time on a US transfer into my account?,transfer_timing
HOW DO I TRANSFER MONEY FROM MY BANK ACCOUNT?,transfer_into_account
Which documents do I need for this identity check?,verify_my_identity
What countries can I use my account in?,country_support
Why was I charged for cash withdrawal?,cash_withdrawal_charge
Why are my withdrawals suddenly being declined?,declined_cash_withdrawal
Can I change my PIN without going to a bank branch?,change_pin
I want a real card,order_physical_card
Is it possible to order another card?,getting_spare_card
Will my employer be able to pay me with this service,receiving_money
How can I change my information?,edit_personal_details
Can you deliver the PIN separately?,get_physical_card
How many countries do you work in?,country_support
What systems do you have in place for my security when using my card for everyday purchases?,get_disposable_virtual_card
The refund doesn't show in my account,Refund_not_showing_up
Somebody used my card without my knowledge!,compromised_card
I don't think I should have been charged a fee to use my card.,card_payment_fee_charged
Which foreign currencies can I get transferred into my account?,receiving_money
My top up may have been reverted,top_up_reverted
Is there anyway to use a cheque to top up?,top_up_by_cash_or_cheque
"My friend deposited $100 into my account, but it is not showing up!",balance_not_updated_after_cheque_or_cash_deposit
My card was working but now it doesn't.,card_not_working
How do you decide what the exchange rates are?,exchange_rate
I would like a card please.,order_physical_card
I am not happy with your company. Please delete my account asap.,terminate_account
Would I be able to get an account for my child?,age_limit
I am not satisfied with your company and wish to delete all accounts immediately.,terminate_account
My identity wasn't verified,unable_to_verify_identity
"My card expires soon, will you send me one automatically?",card_about_to_expire
Help!  My card is stolen.,lost_or_stolen_card
Is it possible to get both a Visa and a Mastercard?,visa_or_mastercard
Can I see my available money?,verify_source_of_funds
Is there a way to set up an auto top-up?,automatic_top_up
Please explain to me the process of getting a virtual card.,getting_virtual_card
"Can I add other people to my account, so they can top up?",topping_up_by_card
I am not able to verify my id. Why?,unable_to_verify_identity
Should I be seeing a fee applied for my money transfer?,transfer_fee_charged
Why cant I send money to a beneficiary?,beneficiary_not_allowed
It's been a week since you issued me a card and I still didn't get it. Should I keep waiting?,card_arrival
"My money has disappeared. I had recently added money in, and saw it was there and went through. Now it's gone. What is happening?",top_up_reverted
Is the identity check part of bank policy?,why_verify_identity
My money I had was gone and I could not get gas!,topping_up_by_card
What if I need to use GBP instead of USD?,exchange_via_app
is it possible to top-up with google pay.,apple_pay_or_google_pay
My payment's stuck on pending.,pending_card_payment
I look but I see no virtual card. Why is that?,getting_virtual_card
Why did my top-up not go through?,top_up_reverted
"My PIN seems to be blocked, help me access it?",pin_blocked
The refund isn't appearing in my account,Refund_not_showing_up
Can you please tell me why my card payments are not going through when I try to buy something online? When I put in my card payment it takes it but it comes back a while later.,reverted_card_payment?
My top-up was rejected by an app.,top_up_failed
I notice there's a pending payment on my card.,pending_card_payment
Will you tell me how I am supposed to use the disposable cards?,get_disposable_virtual_card
My balance is not right. It has not been updated for the cash or cheque deposit.,balance_not_updated_after_cheque_or_cash_deposit
"If I want to get an account for my daughter, can I do that?",age_limit
I think I was charged by mistake on my debit statement.,direct_debit_payment_not_recognised
I am angry that I got charged for using my card.,card_payment_fee_charged
Tell me why my transfer is declined.,declined_transfer
I want to open an account for my children,age_limit
Where do I go to update details?,edit_personal_details
I don't want to use this method to identify myself.,why_verify_identity
What do I do if I already had a card with you guys?,card_linking
Why did my top up get pulled back out?,top_up_reverted
I forgot my password to get into the app!,passcode_forgotten
Cash withdrawal was incorrect at ATM.,wrong_amount_of_cash_received
I'm not sure how to provide my identity.,unable_to_verify_identity
Can I use google pay for topping -up,apple_pay_or_google_pay
I'm interested in what your exchange rates are based on.,exchange_rate
I'm not sure how to complete the identity checks process.,verify_my_identity
Explain top-up cancellation,top_up_reverted
Why was my new card declined?,declined_card_payment
Is there a limit to the number of disposable cards I can have?,disposable_card_limits
How do I close my account?,terminate_account
I did a money transfer to my account and it is not showing there.,balance_not_updated_after_bank_transfer
how to i go about getting my virtual card,getting_virtual_card
Why did withdrawing money cost me extra?,cash_withdrawal_charge
Do you charge for transfers?,top_up_by_bank_transfer_charge
"I'm trying to make a payment to my new landlord. Even though the payment was sent a few days ago, it isn't clearing on their side. Can you verify that payment has been made?",transfer_not_received_by_recipient
How long are deliveries to the US?,card_delivery_estimate
I'm not seeing my cash deposit showing up in my account.,balance_not_updated_after_cheque_or_cash_deposit
I'm travelling abroad but I've run into a situation where I need to change my PIN immediately. Can I do this from here?,change_pin
Why am I not allowed to transfer money to my cryptocurrency exchange?,beneficiary_not_allowed
I found a charge on my debit that I did not make.,direct_debit_payment_not_recognised
"I noticed my card payment was cancelled, can you tell me why?",reverted_card_payment?
I should have a refund in my statement but I can't see it,Refund_not_showing_up
How can my account have money transferred into it?,transfer_into_account
I thought it was free to make a withdrawal. So how much does it cost now?,cash_withdrawal_charge
I tried to do a transfer but it didn't go through.,failed_transfer
How can I tell if my card payment is reverted?,reverted_card_payment?
show me how to top up,topping_up_by_card
Why did I only get $20 when I asked for $100?,wrong_amount_of_cash_received
Why is my transfer pending?,pending_transfer
I made a check deposit but the cash hasn't arrived in my account yet.,balance_not_updated_after_cheque_or_cash_deposit
The app declined my top up. What did I do wrong?,top_up_reverted
"Using your app, would I be able to exchange between USD and GBP?",exchange_via_app
"I want to reset my passcode, how can I do that?",passcode_forgotten
How many transactions can be made with a disposable card?,disposable_card_limits
What do I need to do to get my salary through this?,receiving_money
How long does it take for a new card to ship?,card_arrival
Am I going to see a charge for a SEPA transfer?,top_up_by_bank_transfer_charge
Does it cost anything to top up?,top_up_by_card_charge
The rate of exchange for my cash withdrawal is wrong.,wrong_exchange_rate_for_cash_withdrawal
"phone is gone, dont want others to access account information",lost_or_stolen_phone
How can I set up Google Pay on my device?,apple_pay_or_google_pay
What does it mean if my top-up has not gone through?,pending_top_up
I'm not verifying my identity.,why_verify_identity
How can I transfer money using my credit card?,topping_up_by_card
I did a cash deposit to my account but it doesn't show up,balance_not_updated_after_cheque_or_cash_deposit
Can you check the exchange rate on a cash transaction I did overseas,wrong_exchange_rate_for_cash_withdrawal
"I see in the app some cash was withdrawn, but it's not mine.",cash_withdrawal_not_recognised
How can I put more money into my account?,top_up_by_cash_or_cheque
Will the system automatically top up itself?,automatic_top_up
Are extra charges added for sending out additional cards?,getting_spare_card
My account shows up as pending after I received cash from the ATM earlier.  How can this be still pending? I've got the cash already.,pending_cash_withdrawal
Why is my identity not being verified?,unable_to_verify_identity
Where does the exchange rate stand right now?,exchange_rate
I transferred money from one account to another account and I charged a fee for it. Why is that?,transfer_fee_charged
"Cash withdrawal has been pending, why is it so?",pending_cash_withdrawal
Can I get a refund?,request_refund
How long will it take for me to get my card?,card_arrival
How can I top up my card with another card?,supported_cards_and_currencies
I moved and would like to change my address.,edit_personal_details
"If I need to make an exchange from USD to GBP, how can I do so in the app?",exchange_via_app
How do I transfer funds directly from my credit card?,topping_up_by_card
Can I have multiple currencies in my account?,fiat_currency_support
"If I need an additional card, is there a fee for that?",getting_spare_card
Today I was out eating and my card was declined. Why's that?,card_not_working
Can my friend send me money?,receiving_money
I believe that my transfer hasn't gone through.,failed_transfer
How do i set up my credit card to send transfers?,topping_up_by_card
"I have an issue. I bought something within the past one to two weeks and have received one of the products; however, today the total was returned to my account. What's going on here?",reverted_card_payment?
Can you help me with proving my identity?,unable_to_verify_identity
Help me cancel a transaction.,cancel_transfer
"If I need to transfer something quick from China, how long does that take?",transfer_timing
phone is gone,lost_or_stolen_phone
Will you please help me get my card back?,card_swallowed
Why is there some cash that I did not deposit in my account?,cash_withdrawal_not_recognised
I exchanged cash when traveling and the rate was incorrect.,wrong_exchange_rate_for_cash_withdrawal
How do I exchange AUD for GBP?,exchange_via_app
Is there a fee to order a physical card?,order_physical_card
I don't remember my login code,passcode_forgotten
I don't see a refund in my account.,Refund_not_showing_up
"A transfer I sent was received in less than the full amount I originally sent, and now I have to send additional funds to cover the full amount. What happened?",transfer_fee_charged
Can I use a credit card from the US to top up?,supported_cards_and_currencies
How long should it take for my new card to arrive in them mail? What should I do if I never receive it?,card_arrival
How much is it to buy another card? I was hoping to buy another one.,getting_spare_card
Activate my card,activate_my_card
I think my top up was reversed.,top_up_reverted
A refund for a recent return has not arrived on my card.,Refund_not_showing_up
I would like to exchange currency  What types are there?,exchange_via_app
Will you charge for a physical card?,order_physical_card
I was charged multiple times at the same location at the same time,transaction_charged_twice
My identity verification is not working.,unable_to_verify_identity
Can I get some help activating my new card?,activate_my_card
My account says I have a pending transfer.,pending_transfer
where exactly does money come from,verify_source_of_funds
Why do I get declined when I try to withdraw cash?,declined_cash_withdrawal
I believe my top up has failed,top_up_failed
What are the fees for using a European bank card?,top_up_by_card_charge
What is the process to create a disposable virtual card?,get_disposable_virtual_card
Can I use my virtual card for recurring monthly payments?,virtual_card_not_working
What do I do if my card is stolen?,lost_or_stolen_card
"I deposited a check yesterday to up my account balance, but that deposit hasn't shown up yet.  It's been a day already!",balance_not_updated_after_cheque_or_cash_deposit
to cash withdrawals charge me?,cash_withdrawal_charge
I have a missing refund,Refund_not_showing_up
"Something is wrong, my top-up is gone and I don't know what happened to my money.",top_up_reverted
Why is verification for my identity needed?,why_verify_identity
"My salary is received in the form of GBP. Is it necessary to configure this? If so, where is this done?",receiving_money
"I accidentally chose to exchange GBP, but I need to pick AUD. How can I change it?",exchange_via_app
May I order another card?,getting_spare_card
How dp i top up with a cheque ?,top_up_by_cash_or_cheque
I am seeing a direct debit I wasn't aware of.,direct_debit_payment_not_recognised
"If I wanted to change my PIN, how would I do that?",change_pin
"I need a card reactivation, I had reported my card lost but I ran across it in my jacket.",card_linking
I was unable to transfer to another account.,beneficiary_not_allowed
Today I used my card at a restaurant and it was declined. Why?,card_not_working
My credit card was just denied for top up! Can you tell me why this happened and what's going on?,top_up_failed
I did not set up a direct debit I have,direct_debit_payment_not_recognised
What do I do if I believe to be a victim of credit card fraud?,compromised_card
How long does it take for the money to show up in my account?,transfer_timing
Where is the tracking number for the card?,card_arrival
I could not get money from an ATM,declined_cash_withdrawal
"I tried topping up using my card, but the money is gone?",topping_up_by_card
What will my exchange rate be?,exchange_rate
Can anyone else top-up for me?,topping_up_by_card
How can I get money in my home currency while I'm traveling internationally? I wanted to take it out of a local ATM but am worried that I will get charged extra fees.,wrong_exchange_rate_for_cash_withdrawal
"Do I need to select a preference to receive my salary payments in GBP and, if so, where?",receiving_money
How can I use my American Express to add money into my account?,supported_cards_and_currencies
I've lost my card. What can I do about that?,lost_or_stolen_card
I have exceeded the number of PIN attempts,pin_blocked
Which countries are you available in?,country_support
How many top-ups can be approved?,top_up_limits
Why was my transaction declined?,failed_transfer
Can I use your app to exchange between USD and GBP,exchange_via_app
How to I close my account?,terminate_account
What kind of charges should I expect to exchange currencies?,exchange_charge
Can I make an account for my kids?,age_limit
"If I top up by card, what options do I have re: currency and card type?",supported_cards_and_currencies
There is  an extra 1£ charge on my app. Why did it charge me extra?,extra_charge_on_statement
I want to top up my account. Can I do it with Google Pay?,apple_pay_or_google_pay
I am out of money in my account and I was wondering if I could do a bank transfer is put more in it?,transfer_into_account
How much does it cost to us US cards?,top_up_by_card_charge
is there a way i can see source of money?,verify_source_of_funds
Why am I being charged a hidden fee?,card_payment_fee_charged
I didn't get the right amount of  cash because of the exchange rate.,wrong_exchange_rate_for_cash_withdrawal
Is there a reason that my top-up is still pending?,pending_top_up
I'm interested in learning more about disposable virtual cards.,get_disposable_virtual_card
Why did I get a fee from the ATM?,cash_withdrawal_charge
Why did using an ATM cause me to have an extra fee charged?,cash_withdrawal_charge
what was the $1 fee i got,extra_charge_on_statement
The transfer I made isn't reflected in my balance,balance_not_updated_after_bank_transfer
"So, I was just charged for my recent ATM withdrawal and any withdrawal prior to this has been free. What is the issue here?",cash_withdrawal_charge
My card has not come in the mail yet.,card_arrival
I made a purchase recently but I have decided that I'm not buying it and I need to receive my money back. Can you please give me a refund ASAP. It's extremely urgent.,request_refund
Is my child too young to sign up?,age_limit
What was the $1 charge for on my statement?,extra_charge_on_statement
Where can I go to get my PIN unblocked?,pin_blocked
I deposited a cheque but the cash hasn't arrived yet,balance_not_updated_after_cheque_or_cash_deposit
I looked at my statement and found a payment I and found a mistake.,card_payment_not_recognised
I need some help now please! There are some transactions on my account that I do not remember purchasing. Can they be reversed? Can you please cancel or freeze my card so I don't keep getting charged?!,card_payment_not_recognised
I don't have my mobile device and am unable to make the payment because I forgot my details.,lost_or_stolen_phone
The virtual card won't work.,virtual_card_not_working
"It's been two weeks and I haven't gotten my card, what do I do?",card_arrival
My card was refused,declined_card_payment
How long does it take for my physical card to be delivered.,card_delivery_estimate
What do I do if I can't get my card out of the ATM?,card_swallowed
Will I be charged for topping up?,top_up_by_card_charge
What currency is acceptable for a top up?,supported_cards_and_currencies
When will my pending payment finish?,pending_card_payment
Is there a charge for exchanging foreign currency?,exchange_charge
on my statement there is a payment that I don't recognise,card_payment_not_recognised
I have one other credit card from the US. Do you take it?,supported_cards_and_currencies
I was given less cash then I wanted.,wrong_amount_of_cash_received
Why won't you let me name X as a beneficiary?,beneficiary_not_allowed
I'm using the app and I noticed a payment that I didn't make.,card_payment_not_recognised
My top-up hasn't happened yet.,pending_top_up
A transaction is showing more than once.,transaction_charged_twice
Do you process SWIFT transfers?,top_up_by_bank_transfer_charge
How come when I tried to pay contactless at the bus it didnt work?,contactless_not_working
"It's been more than a week since I had a return charged to my card, why hasn't it showed up?",Refund_not_showing_up
How come I can't get money at the ATM,declined_cash_withdrawal
The exchange rate applied is wrong for my international purchase.,card_payment_wrong_exchange_rate
Do you know what your exchange rates are?,exchange_rate
Where'd the rest of my cash go from the ATM,wrong_amount_of_cash_received
I'd like like to know where I can order a virtual card?,getting_virtual_card
"I attempted to top up using my card, but now the money just disappeared?",topping_up_by_card
Can someone help with my passcode?,passcode_forgotten
How many disposable cards per person?,disposable_card_limits
Why isn't top-up working? My top-up money disappeared after I saw that it was successfully transferred. Is it gone? Where did it go?,top_up_reverted
I forgot my PIN and now it is blocked.,pin_blocked
Can you tell me where to find top up by cash deposit?,top_up_by_cash_or_cheque
"The transaction for the cash I pulled out of the ATM earlier is pending in the app, but how if I already have the cash?",pending_cash_withdrawal
Why do transfers get declined?,declined_transfer
What is the best way to get my virtual card?,getting_virtual_card
Need a new passcode.,passcode_forgotten
Can I have a card even if I am not living in the UK?,country_support
Can I choose when my card is delivered?,card_delivery_estimate
How do i access the auto top-up option?,automatic_top_up
I attempted to withdraw some money from an ATM this morning and received the wrong amount. Your app says I have enough money available in the account. Can someone tell me what's wrong?,wrong_amount_of_cash_received
I do not recognize a direct debit payment that I see on my app,direct_debit_payment_not_recognised
I can't get the card itself to work.,card_not_working
My app says that I'm not verified.,unable_to_verify_identity
Are these cards available in europe?,country_support
My card doesn't seem to work anymore,card_not_working
I'm unable to verify my identity,unable_to_verify_identity
Can you assist on apple watch top ups?,apple_pay_or_google_pay
"I got some cash at an ATM earlier, but now app is showing that I withdrew more than I did.  Help!",wrong_amount_of_cash_received
I did not make this payment that I see in the App.,card_payment_not_recognised
i need to expedite my card,card_delivery_estimate
I don't recognize this payment at all!  Help!,card_payment_not_recognised
"I recently deposited some money into my account, but it still isn't showing up. What's going on?",balance_not_updated_after_cheque_or_cash_deposit
What is the max I can top up?,top_up_limits
Is there a way to recover my password?,passcode_forgotten
Does the app top up automatically?,automatic_top_up
Do I get charged if I get money?,top_up_by_bank_transfer_charge
How much more do you charge for currency exchange?,exchange_charge
There are strange transactions on my account.  What should I do if I think someone stole my details?,compromised_card
How come I got blocked for entering wrong pins?,pin_blocked
"My wallet was stolen, along with my cards. How do I put a freeze on my cards and order a new one?",lost_or_stolen_card
"My card will expire soon, do I need to order a new one?",card_about_to_expire
why can't my beneficiary make transactions?,beneficiary_not_allowed
Can I add money in intervals to my account?  I will be traveling.,automatic_top_up
There is a payment I don't recognise!,direct_debit_payment_not_recognised
How much does it cost to get more cards?,getting_spare_card
